,puntuacion usuarios,marca
2136,7.3,SONY
8716,7.3,SONY
2138,7.3,SONY
1112,7.3,SONY
2146,7.3,SONY
7458,7.3,SONY
3653,7.3,SONY
11509,7.3,SONY
11506,7.3,SONY
8703,7.3,SONY
8698,7.3,SONY
11494,7.3,SONY
3429,7.3,SONY
14810,7.3,SONY
5358,7.3,SONY
9069,7.3,SONY
11483,7.3,SONY
7493,7.3,SONY
9891,7.3,SONY
1984,7.3,SONY
8687,7.3,SONY
4122,7.3,SONY
12758,7.3,SONY
4056,7.3,SONY
7209,7.3,SONY
5291,7.3,SONY
4016,7.3,SONY
4064,7.3,SONY
5285,7.3,SONY
9815,7.3,SONY
5284,7.3,SONY
6677,7.3,SONY
4013,7.3,SONY
13509,7.3,SONY
7279,7.3,SONY
1867,7.3,SONY
5274,7.3,SONY
5271,7.3,SONY
15602,7.3,SONY
1639,7.3,SONY
4099,7.3,SONY
4100,7.3,SONY
16474,7.3,SONY
6652,7.3,SONY
3977,7.3,SONY
4118,7.3,SONY
15548,7.3,SONY
843,7.3,SONY
11510,7.3,SONY
7066,7.3,SONY
8676,7.3,SONY
14807,7.3,SONY
15932,7.3,SONY
12146,7.3,SONY
8603,7.3,SONY
9094,7.3,SONY
16564,7.3,SONY
3378,7.3,SONY
7050,7.3,SONY
7085,7.3,SONY
8621,7.3,SONY
12921,7.3,SONY
14458,7.3,SONY
8590,7.3,SONY
1510,7.3,SONY
11417,7.3,SONY
11473,7.3,SONY
9109,7.3,SONY
13554,7.3,SONY
9119,7.3,SONY
14594,7.3,SONY
13900,7.3,SONY
14809,7.3,SONY
9263,7.2,SONY
5820,7.2,SONY
4114,7.2,SONY
9590,7.2,SONY
3002,7.2,SONY
9514,7.2,SONY
357,7.2,SONY
6209,7.2,SONY
13356,7.2,SONY
10478,7.2,SONY
15071,7.2,SONY
4434,7.2,SONY
3985,7.2,SONY
14990,7.2,SONY
8609,7.2,SONY
4260,7.2,SONY
9581,7.2,SONY
4423,7.2,SONY
3616,7.2,SONY
4413,7.2,SONY
14868,7.2,SONY
4366,7.2,SONY
9575,7.2,SONY
9811,7.2,SONY
14863,7.2,SONY
16256,7.2,SONY
6093,7.2,SONY
4059,7.2,SONY
6013,7.2,SONY
3719,7.2,SONY
4028,7.2,SONY
10190,7.2,SONY
6188,7.2,SONY
5888,7.2,SONY
9268,7.2,SONY
5809,7.2,SONY
9597,7.2,SONY
5935,7.2,SONY
13217,7.2,SONY
8528,7.2,SONY
15068,7.2,SONY
9572,7.2,SONY
8707,7.2,SONY
9184,7.2,SONY
4464,7.2,SONY
3122,7.2,SONY
10293,7.2,SONY
8509,7.2,SONY
9071,7.2,SONY
9192,7.2,SONY
9193,7.2,SONY
6147,7.2,SONY
10366,7.2,SONY
16318,7.2,SONY
10352,7.2,SONY
10348,7.2,SONY
10342,7.2,SONY
10321,7.2,SONY
9492,7.2,SONY
3121,7.2,SONY
9497,7.2,SONY
3103,7.2,SONY
8654,7.2,SONY
5825,7.2,SONY
4124,7.2,SONY
9447,7.2,SONY
14476,7.2,SONY
5829,7.2,SONY
10451,7.2,SONY
4132,7.2,SONY
4135,7.2,SONY
9003,7.2,SONY
4160,7.2,SONY
3074,7.2,SONY
9011,7.2,SONY
9017,7.2,SONY
14852,7.2,SONY
9226,7.2,SONY
5906,7.2,SONY
3085,7.2,SONY
3971,7.2,SONY
3713,7.2,SONY
6791,7.2,SONY
7575,7.2,SONY
5048,7.2,SONY
6747,7.2,SONY
1361,7.2,SONY
795,7.2,SONY
1358,7.2,SONY
14112,7.2,SONY
1125,7.2,SONY
12960,7.2,SONY
7603,7.2,SONY
12974,7.2,SONY
11316,7.2,SONY
2396,7.2,SONY
11284,7.2,SONY
11281,7.2,SONY
2456,7.2,SONY
14142,7.2,SONY
2465,7.2,SONY
6763,7.2,SONY
5009,7.2,SONY
12510,7.2,SONY
12540,7.2,SONY
6764,7.2,SONY
6841,7.2,SONY
6837,7.2,SONY
12568,7.2,SONY
14087,7.2,SONY
16182,7.2,SONY
14086,7.2,SONY
2605,7.2,SONY
872,7.2,SONY
1392,7.2,SONY
5791,7.2,SONY
15624,7.2,SONY
12143,7.2,SONY
12125,7.2,SONY
1127,7.2,SONY
1599,7.2,SONY
7137,7.2,SONY
7158,7.2,SONY
5330,7.2,SONY
5318,7.2,SONY
1642,7.2,SONY
7176,7.2,SONY
7196,7.2,SONY
7201,7.2,SONY
5302,7.2,SONY
7221,7.2,SONY
2087,7.2,SONY
15623,7.2,SONY
1837,7.2,SONY
7268,7.2,SONY
15605,7.2,SONY
6669,7.2,SONY
5265,7.2,SONY
5262,7.2,SONY
1041,7.2,SONY
1149,7.2,SONY
5255,7.2,SONY
14517,7.2,SONY
984,7.2,SONY
1403,7.2,SONY
13653,7.2,SONY
12145,7.2,SONY
13686,7.2,SONY
10886,7.2,SONY
12590,7.2,SONY
2674,7.2,SONY
14750,7.2,SONY
4683,7.2,SONY
2699,7.2,SONY
4860,7.2,SONY
12583,7.2,SONY
2700,7.2,SONY
4732,7.2,SONY
6813,7.2,SONY
13715,7.2,SONY
4836,7.2,SONY
13106,7.2,SONY
5807,7.2,SONY
12581,7.2,SONY
8073,7.2,SONY
10866,7.2,SONY
6792,7.2,SONY
10856,7.2,SONY
8045,7.2,SONY
14034,7.2,SONY
10803,7.2,SONY
4809,7.2,SONY
10806,7.2,SONY
5793,7.2,SONY
10812,7.2,SONY
4911,7.2,SONY
15270,7.2,SONY
7909,7.2,SONY
13100,7.2,SONY
15884,7.2,SONY
4917,7.2,SONY
4915,7.2,SONY
7294,7.1,SONY
6204,7.1,SONY
15551,7.1,SONY
9106,7.1,SONY
9349,7.1,SONY
6008,7.1,SONY
13531,7.1,SONY
12679,7.1,SONY
10793,7.1,SONY
5590,7.1,SONY
12714,7.1,SONY
1966,7.1,SONY
4775,7.1,SONY
9113,7.1,SONY
9171,7.1,SONY
12209,7.1,SONY
994,7.1,SONY
4790,7.1,SONY
2915,7.1,SONY
4182,7.1,SONY
3738,7.1,SONY
550,7.1,SONY
9902,7.1,SONY
3538,7.1,SONY
5448,7.1,SONY
4164,7.1,SONY
12354,7.1,SONY
2947,7.1,SONY
12652,7.1,SONY
8032,7.1,SONY
9889,7.1,SONY
3542,7.1,SONY
5241,7.1,SONY
7341,7.1,SONY
4769,7.1,SONY
14175,7.1,SONY
9818,7.1,SONY
12193,7.1,SONY
1714,7.1,SONY
1670,7.1,SONY
1665,7.1,SONY
1615,7.1,SONY
9532,7.1,SONY
12198,7.1,SONY
13372,7.1,SONY
12231,7.1,SONY
14980,7.1,SONY
12684,7.1,SONY
5533,7.1,SONY
7008,7.1,SONY
12203,7.1,SONY
7010,7.1,SONY
9006,7.1,SONY
12746,7.1,SONY
12745,7.1,SONY
12032,7.1,SONY
6156,7.1,SONY
1832,7.1,SONY
1062,7.1,SONY
9116,7.1,SONY
2844,7.1,SONY
14219,7.1,SONY
7208,7.1,SONY
9809,7.1,SONY
12692,7.1,SONY
9161,7.1,SONY
9305,7.1,SONY
9047,7.1,SONY
9802,7.1,SONY
9190,7.1,SONY
7206,7.1,SONY
7205,7.1,SONY
8436,7.1,SONY
4233,7.1,SONY
15030,7.1,SONY
3245,7.1,SONY
7946,7.1,SONY
6479,7.1,SONY
13034,7.1,SONY
2427,7.1,SONY
726,7.1,SONY
10949,7.1,SONY
13006,7.1,SONY
9438,7.1,SONY
6508,7.1,SONY
12639,7.1,SONY
6510,7.1,SONY
767,7.1,SONY
5468,7.1,SONY
10894,7.1,SONY
13281,7.1,SONY
2388,7.1,SONY
9963,7.1,SONY
13617,7.1,SONY
6134,7.1,SONY
3211,7.1,SONY
5109,7.1,SONY
3812,7.1,SONY
13095,7.1,SONY
7878,7.1,SONY
9280,7.1,SONY
9367,7.1,SONY
8428,7.1,SONY
3141,7.1,SONY
9369,7.1,SONY
7843,7.1,SONY
6453,7.1,SONY
13212,7.1,SONY
9381,7.1,SONY
2554,7.1,SONY
6456,7.1,SONY
8487,7.1,SONY
10989,7.1,SONY
10972,7.1,SONY
8398,7.1,SONY
7935,7.1,SONY
8596,7.1,SONY
11340,7.1,SONY
3770,7.1,SONY
9966,7.1,SONY
7505,7.1,SONY
10011,7.1,SONY
14635,7.1,SONY
7477,7.1,SONY
5179,7.1,SONY
3482,7.1,SONY
3485,7.1,SONY
5192,7.1,SONY
5201,7.1,SONY
15450,7.1,SONY
3497,7.1,SONY
13464,7.1,SONY
9964,7.1,SONY
6601,7.1,SONY
6087,7.1,SONY
13495,7.1,SONY
12644,7.1,SONY
6614,7.1,SONY
13556,7.1,SONY
8005,7.1,SONY
13592,7.1,SONY
7984,7.1,SONY
4312,7.1,SONY
12957,7.1,SONY
10064,7.1,SONY
3762,7.1,SONY
10057,7.1,SONY
14308,7.1,SONY
7538,7.1,SONY
10860,7.1,SONY
13934,7.1,SONY
13575,7.1,SONY
9465,7.1,SONY
6075,7.1,SONY
9209,7.1,SONY
12462,7.0,SONY
6088,7.0,SONY
12439,7.0,SONY
1126,7.0,SONY
1293,7.0,SONY
1372,7.0,SONY
3695,7.0,SONY
1211,7.0,SONY
13838,7.0,SONY
14987,7.0,SONY
15746,7.0,SONY
13843,7.0,SONY
12293,7.0,SONY
12294,7.0,SONY
3703,7.0,SONY
1275,7.0,SONY
10597,7.0,SONY
3688,7.0,SONY
10026,7.0,SONY
11109,7.0,SONY
13074,7.0,SONY
13073,7.0,SONY
2517,7.0,SONY
2516,7.0,SONY
2493,7.0,SONY
2480,7.0,SONY
2478,7.0,SONY
3212,7.0,SONY
3220,7.0,SONY
2415,7.0,SONY
2410,7.0,SONY
3267,7.0,SONY
15395,7.0,SONY
10069,7.0,SONY
2267,7.0,SONY
10030,7.0,SONY
463,7.0,SONY
3147,7.0,SONY
2577,7.0,SONY
10742,7.0,SONY
2920,7.0,SONY
10651,7.0,SONY
10583,7.0,SONY
2948,7.0,SONY
10654,7.0,SONY
10693,7.0,SONY
555,7.0,SONY
10745,7.0,SONY
2599,7.0,SONY
2982,7.0,SONY
16234,7.0,SONY
10489,7.0,SONY
13697,7.0,SONY
13099,7.0,SONY
13090,7.0,SONY
13650,7.0,SONY
10028,7.0,SONY
790,7.0,SONY
3663,7.0,SONY
10022,7.0,SONY
12014,7.0,SONY
12023,7.0,SONY
12024,7.0,SONY
12035,7.0,SONY
3643,7.0,SONY
9740,7.0,SONY
9736,7.0,SONY
9726,7.0,SONY
3650,7.0,SONY
1584,7.0,SONY
9703,7.0,SONY
1581,7.0,SONY
1566,7.0,SONY
1560,7.0,SONY
9671,7.0,SONY
3659,7.0,SONY
9657,7.0,SONY
11998,7.0,SONY
9772,7.0,SONY
1788,7.0,SONY
11611,7.0,SONY
10012,7.0,SONY
2158,7.0,SONY
11534,7.0,SONY
11551,7.0,SONY
15495,7.0,SONY
3512,7.0,SONY
2120,7.0,SONY
11623,7.0,SONY
9805,7.0,SONY
11628,7.0,SONY
11652,7.0,SONY
9880,7.0,SONY
12769,7.0,SONY
3548,7.0,SONY
14991,7.0,SONY
1809,7.0,SONY
3522,7.0,SONY
6089,7.0,SONY
7372,7.0,SONY
4032,7.0,SONY
7922,7.0,SONY
7921,7.0,SONY
6863,7.0,SONY
8200,7.0,SONY
5491,7.0,SONY
4922,7.0,SONY
7895,7.0,SONY
9220,7.0,SONY
8103,7.0,SONY
5598,7.0,SONY
8271,7.0,SONY
7874,7.0,SONY
5616,7.0,SONY
4054,7.0,SONY
9227,7.0,SONY
14516,7.0,SONY
9131,7.0,SONY
13893,7.0,SONY
7109,7.0,SONY
7175,7.0,SONY
7975,7.0,SONY
7117,7.0,SONY
4876,7.0,SONY
4894,7.0,SONY
7997,7.0,SONY
9002,7.0,SONY
7057,7.0,SONY
8984,7.0,SONY
6911,7.0,SONY
3980,7.0,SONY
8025,7.0,SONY
6942,7.0,SONY
6937,7.0,SONY
7314,7.0,SONY
8092,7.0,SONY
9174,7.0,SONY
4953,7.0,SONY
5217,7.0,SONY
4066,7.0,SONY
6195,7.0,SONY
9276,7.0,SONY
7541,7.0,SONY
4417,7.0,SONY
6224,7.0,SONY
5131,7.0,SONY
4095,7.0,SONY
7582,7.0,SONY
7482,7.0,SONY
7586,7.0,SONY
6169,7.0,SONY
6154,7.0,SONY
7609,7.0,SONY
5102,7.0,SONY
6095,7.0,SONY
7392,7.0,SONY
7114,7.0,SONY
9250,7.0,SONY
9274,7.0,SONY
4991,7.0,SONY
5781,7.0,SONY
8407,7.0,SONY
9272,7.0,SONY
4519,7.0,SONY
9262,7.0,SONY
5207,7.0,SONY
4071,7.0,SONY
4075,7.0,SONY
5768,7.0,SONY
14496,7.0,SONY
9238,7.0,SONY
8485,7.0,SONY
2459,6.9,SONY
11132,6.9,SONY
2464,6.9,SONY
15267,6.9,SONY
11196,6.9,SONY
10987,6.9,SONY
11187,6.9,SONY
5002,6.9,SONY
4656,6.9,SONY
10932,6.9,SONY
15097,6.9,SONY
4509,6.9,SONY
3160,6.9,SONY
3169,6.9,SONY
3219,6.9,SONY
8537,6.9,SONY
8545,6.9,SONY
4266,6.9,SONY
10893,6.9,SONY
4259,6.9,SONY
4255,6.9,SONY
4204,6.9,SONY
14850,6.9,SONY
9933,6.9,SONY
4179,6.9,SONY
14760,6.9,SONY
4567,6.9,SONY
13740,6.9,SONY
8293,6.9,SONY
4612,6.9,SONY
10524,6.9,SONY
2978,6.9,SONY
8222,6.9,SONY
2925,6.9,SONY
2419,6.9,SONY
4666,6.9,SONY
4757,6.9,SONY
2753,6.9,SONY
2750,6.9,SONY
10834,6.9,SONY
10858,6.9,SONY
10880,6.9,SONY
2445,6.9,SONY
9314,6.9,SONY
2399,6.9,SONY
6887,6.9,SONY
855,6.9,SONY
5686,6.9,SONY
879,6.9,SONY
5666,6.9,SONY
907,6.9,SONY
5631,6.9,SONY
12833,6.9,SONY
5630,6.9,SONY
12801,6.9,SONY
12781,6.9,SONY
12774,6.9,SONY
14264,6.9,SONY
1181,6.9,SONY
5512,6.9,SONY
14250,6.9,SONY
5690,6.9,SONY
13003,6.9,SONY
13451,6.9,SONY
13355,6.9,SONY
14375,6.9,SONY
6149,6.9,SONY
6047,6.9,SONY
6175,6.9,SONY
254,6.9,SONY
6041,6.9,SONY
16421,6.9,SONY
5783,6.9,SONY
373,6.9,SONY
6398,6.9,SONY
6403,6.9,SONY
6415,6.9,SONY
6420,6.9,SONY
6423,6.9,SONY
5489,6.9,SONY
6896,6.9,SONY
5099,6.9,SONY
12424,6.9,SONY
1901,6.9,SONY
7336,6.9,SONY
5243,6.9,SONY
7359,6.9,SONY
5236,6.9,SONY
4167,6.9,SONY
5235,6.9,SONY
2096,6.9,SONY
7443,6.9,SONY
7479,6.9,SONY
5149,6.9,SONY
5147,6.9,SONY
5140,6.9,SONY
5118,6.9,SONY
7608,6.9,SONY
14200,6.9,SONY
12055,6.9,SONY
12064,6.9,SONY
1437,6.9,SONY
12421,6.9,SONY
6908,6.9,SONY
6926,6.9,SONY
6931,6.9,SONY
6938,6.9,SONY
6975,6.9,SONY
1481,6.9,SONY
12065,6.9,SONY
7026,6.9,SONY
7071,6.9,SONY
12098,6.9,SONY
12090,6.9,SONY
7102,6.9,SONY
12066,6.9,SONY
4171,6.9,SONY
14658,6.9,SONY
9281,6.9,SONY
13826,6.9,SONY
9102,6.9,SONY
14876,6.9,SONY
3612,6.9,SONY
9054,6.9,SONY
3817,6.9,SONY
3554,6.9,SONY
3628,6.9,SONY
9177,6.9,SONY
13807,6.9,SONY
9143,6.9,SONY
3582,6.9,SONY
5133,6.8,SONY
10504,6.8,SONY
1145,6.8,SONY
10579,6.8,SONY
16200,6.8,SONY
3019,6.8,SONY
2153,6.8,SONY
5155,6.8,SONY
2165,6.8,SONY
5535,6.8,SONY
8242,6.8,SONY
3752,6.8,SONY
4642,6.8,SONY
8268,6.8,SONY
12677,6.8,SONY
5141,6.8,SONY
8244,6.8,SONY
5561,6.8,SONY
11048,6.8,SONY
3043,6.8,SONY
10455,6.8,SONY
9507,6.8,SONY
8492,6.8,SONY
9496,6.8,SONY
9180,6.8,SONY
13214,6.8,SONY
1326,6.8,SONY
6336,6.8,SONY
6895,6.8,SONY
15808,6.8,SONY
6882,6.8,SONY
6362,6.8,SONY
6867,6.8,SONY
6363,6.8,SONY
6370,6.8,SONY
10412,6.8,SONY
7361,6.8,SONY
2075,6.8,SONY
2091,6.8,SONY
5229,6.8,SONY
3822,6.8,SONY
9819,6.8,SONY
2943,6.8,SONY
2907,6.8,SONY
7591,6.8,SONY
9085,6.8,SONY
3654,6.8,SONY
7773,6.8,SONY
2506,6.8,SONY
785,6.8,SONY
16101,6.8,SONY
3785,6.8,SONY
16016,6.8,SONY
11126,6.8,SONY
4983,6.8,SONY
15314,6.8,SONY
4864,6.8,SONY
9739,6.8,SONY
5641,6.8,SONY
4892,6.8,SONY
4968,6.8,SONY
10953,6.8,SONY
12914,6.8,SONY
14060,6.8,SONY
9732,6.8,SONY
9423,6.8,SONY
7861,6.8,SONY
911,6.8,SONY
14077,6.8,SONY
11192,6.8,SONY
12830,6.8,SONY
5753,6.8,SONY
7654,6.8,SONY
6922,6.8,SONY
12756,6.8,SONY
2899,6.8,SONY
3661,6.8,SONY
13030,6.8,SONY
2386,6.8,SONY
12786,6.8,SONY
5087,6.8,SONY
4740,6.8,SONY
5075,6.8,SONY
2837,6.8,SONY
2744,6.8,SONY
717,6.8,SONY
2817,6.8,SONY
8079,6.8,SONY
10749,6.8,SONY
2795,6.8,SONY
2765,6.8,SONY
11242,6.8,SONY
11238,6.8,SONY
11220,6.8,SONY
8030,6.8,SONY
6917,6.8,SONY
8346,6.8,SONY
10216,6.8,SONY
15065,6.8,SONY
13396,6.8,SONY
12082,6.8,SONY
3287,6.8,SONY
15680,6.8,SONY
12075,6.8,SONY
12073,6.8,SONY
10202,6.8,SONY
3349,6.8,SONY
3725,6.8,SONY
1398,6.8,SONY
1727,6.8,SONY
12072,6.8,SONY
8566,6.8,SONY
4112,6.8,SONY
3256,6.8,SONY
12233,6.8,SONY
6940,6.8,SONY
12239,6.8,SONY
12251,6.8,SONY
6944,6.8,SONY
1426,6.8,SONY
6949,6.8,SONY
9552,6.8,SONY
8656,6.8,SONY
3302,6.8,SONY
1761,6.8,SONY
3351,6.8,SONY
6973,6.8,SONY
13314,6.8,SONY
13766,6.8,SONY
10258,6.8,SONY
1905,6.8,SONY
9168,6.8,SONY
6990,6.8,SONY
7179,6.8,SONY
7178,6.8,SONY
1709,6.8,SONY
11787,6.8,SONY
10233,6.8,SONY
1893,6.8,SONY
11793,6.8,SONY
6987,6.8,SONY
1907,6.8,SONY
4119,6.8,SONY
10267,6.8,SONY
7077,6.8,SONY
16579,6.8,SONY
13040,6.7,SONY
9669,6.7,SONY
15759,6.7,SONY
2786,6.7,SONY
2799,6.7,SONY
2370,6.7,SONY
2776,6.7,SONY
2800,6.7,SONY
3779,6.7,SONY
3766,6.7,SONY
2816,6.7,SONY
15760,6.7,SONY
15762,6.7,SONY
671,6.7,SONY
4737,6.7,SONY
16146,6.7,SONY
5053,6.7,SONY
3827,6.7,SONY
9148,6.7,SONY
3773,6.7,SONY
9351,6.7,SONY
7296,6.7,SONY
9871,6.7,SONY
4295,6.7,SONY
3715,6.7,SONY
4237,6.7,SONY
9537,6.7,SONY
4201,6.7,SONY
9310,6.7,SONY
12865,6.7,SONY
6579,6.7,SONY
7945,6.7,SONY
9237,6.7,SONY
9169,6.7,SONY
4897,6.7,SONY
7924,6.7,SONY
1501,6.7,SONY
869,6.7,SONY
12870,6.7,SONY
11020,6.7,SONY
2540,6.7,SONY
821,6.7,SONY
9064,6.7,SONY
9544,6.7,SONY
2763,6.7,SONY
5033,6.7,SONY
9673,6.7,SONY
9547,6.7,SONY
2746,6.7,SONY
4800,6.7,SONY
9542,6.7,SONY
3645,6.7,SONY
2740,6.7,SONY
2342,6.7,SONY
11189,6.7,SONY
3447,6.7,SONY
7992,6.7,SONY
3717,6.7,SONY
4333,6.7,SONY
1098,6.7,SONY
10278,6.7,SONY
1196,6.7,SONY
1388,6.7,SONY
4431,6.7,SONY
7367,6.7,SONY
9103,6.7,SONY
1228,6.7,SONY
5493,6.7,SONY
5870,6.7,SONY
5792,6.7,SONY
5798,6.7,SONY
7436,6.7,SONY
5213,6.7,SONY
10496,6.7,SONY
7511,6.7,SONY
15636,6.7,SONY
11806,6.7,SONY
3566,6.7,SONY
9821,6.7,SONY
9126,6.7,SONY
6340,6.7,SONY
7357,6.7,SONY
3132,6.7,SONY
15814,6.7,SONY
3568,6.7,SONY
4475,6.7,SONY
4453,6.7,SONY
427,6.7,SONY
5831,6.7,SONY
6312,6.7,SONY
5836,6.7,SONY
7326,6.7,SONY
7305,6.7,SONY
7516,6.7,SONY
6606,6.7,SONY
13280,6.7,SONY
1729,6.7,SONY
15656,6.7,SONY
2321,6.7,SONY
12736,6.7,SONY
3813,6.7,SONY
1699,6.7,SONY
3665,6.7,SONY
3667,6.7,SONY
2241,6.7,SONY
8224,6.7,SONY
2222,6.7,SONY
9780,6.7,SONY
5885,6.7,SONY
5146,6.7,SONY
10539,6.7,SONY
14131,6.6,SONY
1410,6.6,SONY
5477,6.6,SONY
9528,6.6,SONY
2565,6.6,SONY
12791,6.6,SONY
2574,6.6,SONY
11234,6.6,SONY
2582,6.6,SONY
11795,6.6,SONY
9186,6.6,SONY
15769,6.6,SONY
7093,6.6,SONY
1446,6.6,SONY
11778,6.6,SONY
2259,6.6,SONY
1514,6.6,SONY
5462,6.6,SONY
7042,6.6,SONY
7850,6.6,SONY
5454,6.6,SONY
6773,6.6,SONY
2316,6.6,SONY
7083,6.6,SONY
9446,6.6,SONY
13625,6.6,SONY
11989,6.6,SONY
5439,6.6,SONY
9462,6.6,SONY
1180,6.6,SONY
12807,6.6,SONY
11213,6.6,SONY
11207,6.6,SONY
11947,6.6,SONY
5342,6.6,SONY
9230,6.6,SONY
3657,6.6,SONY
1206,6.6,SONY
1849,6.6,SONY
11184,6.6,SONY
9524,6.6,SONY
2239,6.6,SONY
5480,6.6,SONY
5306,6.6,SONY
1861,6.6,SONY
1467,6.6,SONY
5312,6.6,SONY
11160,6.6,SONY
5313,6.6,SONY
12841,6.6,SONY
13483,6.6,SONY
11131,6.6,SONY
9476,6.6,SONY
12795,6.6,SONY
14167,6.6,SONY
16011,6.6,SONY
7073,6.6,SONY
4328,6.6,SONY
4684,6.6,SONY
5787,6.6,SONY
16400,6.6,SONY
5911,6.6,SONY
6468,6.6,SONY
6472,6.6,SONY
5782,6.6,SONY
8611,6.6,SONY
9357,6.6,SONY
4299,6.6,SONY
3320,6.6,SONY
681,6.6,SONY
2849,6.6,SONY
8098,6.6,SONY
6494,6.6,SONY
10033,6.6,SONY
731,6.6,SONY
9401,6.6,SONY
10800,6.6,SONY
6457,6.6,SONY
5790,6.6,SONY
12975,6.6,SONY
6371,6.6,SONY
4484,6.6,SONY
8459,6.6,SONY
4485,6.6,SONY
8455,6.6,SONY
10314,6.6,SONY
6355,6.6,SONY
3166,6.6,SONY
8500,6.6,SONY
6380,6.6,SONY
3295,6.6,SONY
3187,6.6,SONY
435,6.6,SONY
3222,6.6,SONY
4447,6.6,SONY
8548,6.6,SONY
3015,6.6,SONY
13123,6.6,SONY
4379,6.6,SONY
4791,6.6,SONY
3149,6.6,SONY
3517,6.6,SONY
4819,6.6,SONY
9951,6.6,SONY
8694,6.6,SONY
10854,6.6,SONY
245,6.6,SONY
10939,6.6,SONY
7981,6.6,SONY
4239,6.6,SONY
16563,6.6,SONY
10951,6.6,SONY
8697,6.6,SONY
7969,6.6,SONY
15023,6.6,SONY
7914,6.6,SONY
4190,6.6,SONY
7947,6.6,SONY
3453,6.6,SONY
2697,6.5,SONY
13787,6.5,SONY
7770,6.5,SONY
6743,6.5,SONY
10159,6.5,SONY
13761,6.5,SONY
9419,6.5,SONY
6757,6.5,SONY
8510,6.5,SONY
3271,6.5,SONY
3277,6.5,SONY
9934,6.5,SONY
3100,6.5,SONY
5287,6.5,SONY
7576,6.5,SONY
8669,6.5,SONY
344,6.5,SONY
1271,6.5,SONY
10582,6.5,SONY
13291,6.5,SONY
6234,6.5,SONY
3969,6.5,SONY
2998,6.5,SONY
3723,6.5,SONY
5286,6.5,SONY
1961,6.5,SONY
8529,6.5,SONY
8535,6.5,SONY
3731,6.5,SONY
1366,6.5,SONY
8536,6.5,SONY
6838,6.5,SONY
4969,6.5,SONY
926,6.5,SONY
5268,6.5,SONY
3036,6.5,SONY
4439,6.5,SONY
13827,6.5,SONY
6812,6.5,SONY
3237,6.5,SONY
11810,6.5,SONY
5852,6.5,SONY
403,6.5,SONY
1364,6.5,SONY
6807,6.5,SONY
6805,6.5,SONY
6797,6.5,SONY
1397,6.5,SONY
397,6.5,SONY
4401,6.5,SONY
384,6.5,SONY
14892,6.5,SONY
5261,6.5,SONY
3604,6.5,SONY
14924,6.5,SONY
8578,6.5,SONY
3722,6.5,SONY
1706,6.5,SONY
7786,6.5,SONY
7159,6.5,SONY
2838,6.5,SONY
11173,6.5,SONY
10740,6.5,SONY
10992,6.5,SONY
8081,6.5,SONY
1461,6.5,SONY
5778,6.5,SONY
10001,6.5,SONY
8069,6.5,SONY
1612,6.5,SONY
7122,6.5,SONY
4469,6.5,SONY
9670,6.5,SONY
15357,6.5,SONY
11243,6.5,SONY
5776,6.5,SONY
5024,6.5,SONY
11228,6.5,SONY
9312,6.5,SONY
11000,6.5,SONY
11216,6.5,SONY
7743,6.5,SONY
8667,6.5,SONY
5019,6.5,SONY
4480,6.5,SONY
9246,6.5,SONY
9665,6.5,SONY
10700,6.5,SONY
3136,6.5,SONY
1076,6.5,SONY
10087,6.5,SONY
1276,6.5,SONY
2311,6.5,SONY
820,6.5,SONY
6230,6.5,SONY
15662,6.5,SONY
7598,6.5,SONY
6685,6.5,SONY
13209,6.5,SONY
6229,6.5,SONY
1661,6.5,SONY
1004,6.5,SONY
8523,6.5,SONY
6682,6.5,SONY
11150,6.5,SONY
5327,6.5,SONY
4721,6.5,SONY
7622,6.5,SONY
11722,6.5,SONY
14661,6.5,SONY
5319,6.5,SONY
7173,6.5,SONY
1038,6.5,SONY
3137,6.5,SONY
2532,6.5,SONY
3825,6.5,SONY
3733,6.4,SONY
13233,6.4,SONY
1982,6.4,SONY
9910,6.4,SONY
350,6.4,SONY
7293,6.4,SONY
4090,6.4,SONY
3716,6.4,SONY
7113,6.4,SONY
3421,6.4,SONY
9286,6.4,SONY
3414,6.4,SONY
3402,6.4,SONY
9989,6.4,SONY
6995,6.4,SONY
1643,6.4,SONY
1650,6.4,SONY
4315,6.4,SONY
3577,6.4,SONY
324,6.4,SONY
7001,6.4,SONY
3360,6.4,SONY
1542,6.4,SONY
10105,6.4,SONY
1719,6.4,SONY
9956,6.4,SONY
5423,6.4,SONY
5400,6.4,SONY
6282,6.4,SONY
14182,6.4,SONY
14177,6.4,SONY
6286,6.4,SONY
7237,6.4,SONY
7024,6.4,SONY
1879,6.4,SONY
4142,6.4,SONY
9713,6.4,SONY
11608,6.4,SONY
11702,6.4,SONY
5049,6.4,SONY
6651,6.4,SONY
13716,6.4,SONY
2373,6.4,SONY
6659,6.4,SONY
1051,6.4,SONY
6683,6.4,SONY
2346,6.4,SONY
10652,6.4,SONY
4021,6.4,SONY
8156,6.4,SONY
10634,6.4,SONY
6701,6.4,SONY
6702,6.4,SONY
6705,6.4,SONY
4660,6.4,SONY
5601,6.4,SONY
1336,6.4,SONY
10612,6.4,SONY
2923,6.4,SONY
8185,6.4,SONY
8192,6.4,SONY
8240,6.4,SONY
6732,6.4,SONY
13012,6.4,SONY
5620,6.4,SONY
3615,6.4,SONY
7704,6.4,SONY
891,6.4,SONY
4946,6.4,SONY
